country,cowcode,year,lvau,lvaw,termofoffice,whoappoints,dismissal,otheroffices,whoformulates,finalauthority,roleinbudget,cbobjectives,advances,securitizedlending,termsoflending,potentialborrowing,typeoflimit,maturityofloans,interestrates,primarymarket,ceo,policy,objectives,lol2,reform
United Arab Emirates,696,2007,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2008,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2009,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2010,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2011,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2012,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2013,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2014,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2015,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2016,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2017,.4557142870341028,.3948611058042972,.25,.25,.83,.5,.33,0,0,.4,.33,,.67,1,.33,.67,0,0,.4575,.0825000032782555,.40000001,.25,0
United Arab Emirates,696,2018,.5921428614003317,.5436111051678935,.25,.25,.83,.5,1,.8,0,.6,.33,,.67,1,.33,.67,.75,0,.4575,.6500000059604645,.60000002,.4375,1
United Arab Emirates,696,2019,.5921428614003317,.5436111051678935,.25,.25,.83,.5,1,.8,0,.6,.33,,.67,1,.33,.67,.75,0,.4575,.6500000059604645,.60000002,.4375,0
United Arab Emirates,696,2020,.5921428614003317,.5436111051678935,.25,.25,.83,.5,1,.8,0,.6,.33,,.67,1,.33,.67,.75,0,.4575,.6500000059604645,.60000002,.4375,0
Oman,698,1974,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1975,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1976,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1977,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1978,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1979,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1980,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1981,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1982,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1983,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1984,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1985,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1986,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1987,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1988,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1989,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1990,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1991,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1992,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1993,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1994,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1995,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1996,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1997,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1998,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,1999,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2000,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2001,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2002,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2003,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2004,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2005,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2006,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2007,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2008,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2009,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2010,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2011,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2012,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2013,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2014,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2015,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2016,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2017,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2018,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2019,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Oman,698,2020,.5078125037252903,.5274999972712249,.5,0,.67,.5,1,.8,0,.6,.67,.67,.33,.33,.33,1,.25,0,.4175,.6500000059604645,.60000002,.395,0
Turkmenistan,701,1992,.2177083367233475,.2584583379916535,,.5,1,.5,.33,0,0,.6,0,0,0,.33,0,0,.25,0,.6666666666666666,.0825000032782555,.60000002,.0625,0
Turkmenistan,701,1993,.2177083367233475,.2584583379916535,,.5,1,.5,.33,0,0,.6,0,0,0,.33,0,0,.25,0,.6666666666666666,.0825000032782555,.60000002,.0625,0
Turkmenistan,701,1994,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,1
Turkmenistan,701,1995,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,1996,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,1997,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,1998,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,1999,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2000,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2001,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2002,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2003,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2004,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2005,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2006,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2007,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2008,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2009,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2010,.5609375012665987,.5211249938313851,.75,0,.17,1,.67,0,1,.4,.67,.67,.33,1,.33,1,.75,0,.48,.4175000041723251,.40000001,.52,0
Turkmenistan,701,2011,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,1
Turkmenistan,701,2012,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2013,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2014,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2015,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2016,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2017,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2018,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2019,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Turkmenistan,701,2020,.1788541701684396,.1939583304982323,,0,0,0,.67,0,1,.6,0,0,.33,0,,0,.25,0,0,.4175000041723251,.60000002,.0833333333333333,0
Tajikistan,702,1993,.3016666701684396,.292041665243761,,.5,.5,0,.67,0,1,.6,0,0,.33,.67,0,0,.25,0,.3333333333333333,.4175000041723251,.60000002,.0625,0
Tajikistan,702,1994,.3016666701684396,.292041665243761,,.5,.5,0,.67,0,1,.6,0,0,.33,.67,0,0,.25,0,.3333333333333333,.4175000041723251,.60000002,.0625,0
Tajikistan,702,1995,.3016666701684396,.292041665243761,,.5,.5,0,.67,0,1,.6,0,0,.33,.67,0,0,.25,0,.3333333333333333,.4175000041723251,.60000002,.0625,0
Tajikistan,702,1996,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,1
Tajikistan,702,1997,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,1998,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,1999,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2000,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2001,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2002,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2003,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2004,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2005,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2006,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2007,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2008,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2009,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2010,.6816666701684395,.654541657932879,,.5,.5,0,.67,1,1,.6,1,.67,.33,1,.33,.33,.75,1,.3333333333333333,.9175000041723251,.60000002,.6025,0
Tajikistan,702,2011,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,1
Tajikistan,702,2012,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2013,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2014,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2015,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2016,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2017,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2018,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2019,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Tajikistan,702,2020,.7675000020116568,.7518749897810633,.75,.5,.83,0,.67,1,1,.8,1,.67,.67,1,.33,.67,.25,1,.52,.9175000041723251,.80000001,.5625,0
Kyrgyzstan,703,1992,.4359375038743019,.496874986297917,.5,.5,.83,1,.67,.4,1,.6,.33,0,.67,0,0,1,.25,1,.7075,.6175000071525574,.60000002,.5625,0
Kyrgyzstan,703,1993,.4359375038743019,.496874986297917,.5,.5,.83,1,.67,.4,1,.6,.33,0,.67,0,0,1,.25,1,.7075,.6175000071525574,.60000002,.5625,0
Kyrgyzstan,703,1994,.4359375038743019,.496874986297917,.5,.5,.83,1,.67,.4,1,.6,.33,0,.67,0,0,1,.25,1,.7075,.6175000071525574,.60000002,.5625,0
Kyrgyzstan,703,1995,.4359375038743019,.496874986297917,.5,.5,.83,1,.67,.4,1,.6,.33,0,.67,0,0,1,.25,1,.7075,.6175000071525574,.60000002,.5625,0
Kyrgyzstan,703,1996,.4359375038743019,.496874986297917,.5,.5,.83,1,.67,.4,1,.6,.33,0,.67,0,0,1,.25,1,.7075,.6175000071525574,.60000002,.5625,0
Kyrgyzstan,703,1997,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,1
Kyrgyzstan,703,1998,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,1999,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2000,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2001,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2002,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2003,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2004,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2005,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2006,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2007,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2008,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2009,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2010,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2011,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2012,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2013,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2014,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2015,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2016,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2017,.8384375035017728,.8236249880292456,.75,.5,.83,1,.67,1,1,.6,1,.67,1,1,,1,.25,1,.77,.9175000041723251,.60000002,.75,0
Kyrgyzstan,703,2018,.8950000039736429,.8752941138521612,.75,.5,.83,1,1,1,1,.6,1,1,,,,,,1,.77,1,.60000002,1,1
Kyrgyzstan,703,2019,.8950000039736429,.8752941138521612,.75,.5,.83,1,1,1,1,.6,1,1,,,,,,1,.77,1,.60000002,1,0
Kyrgyzstan,703,2020,.8950000039736429,.8752941138521612,.75,.5,.83,1,1,1,1,.6,1,1,,,,,,1,.77,1,.60000002,1,0
Uzbekistan,704,1992,.3875000035017729,.3881249922630379,.25,.5,.5,1,.67,0,0,.6,0,.67,0,.33,.33,1,.75,1,.5625,.1675000041723251,.60000002,.77,0
Uzbekistan,704,1993,.3875000035017729,.3881249922630379,.25,.5,.5,1,.67,0,0,.6,0,.67,0,.33,.33,1,.75,1,.5625,.1675000041723251,.60000002,.77,0
Uzbekistan,704,1994,.3875000035017729,.3881249922630379,.25,.5,.5,1,.67,0,0,.6,0,.67,0,.33,.33,1,.75,1,.5625,.1675000041723251,.60000002,.77,0
Uzbekistan,704,1995,.4603125029802322,.5377500066002829,.25,.5,.83,0,1,1,1,.6,1,0,0,0,0,1,.75,1,.395,1,.60000002,.6875,1
Uzbekistan,704,1996,.4603125029802322,.5377500066002829,.25,.5,.83,0,1,1,1,.6,1,0,0,0,0,1,.75,1,.395,1,.60000002,.6875,0
